0.9387755102040813, -2.9145246041004853, 16.0
0.9287385293232795, -2.871619246818552, 16.0
0.9387755102040813, -2.8501743849338723, 16.0
0.9663028429209797, -2.871619246818552, 16.0
0.9387755102040813, -2.9145246041004853, 16.0

0.9387755102040813, -3.0142785707588917, 17.0
0.9281779501328268, -2.9964722575497937, 17.0
0.8932486034231912, -2.871619246818552, 17.0
0.9387755102040813, -2.774347144824185, 17.0
1.0612244897959182, -2.8707034511980147, 17.0
1.0617249712057393, -2.871619246818552, 17.0
1.086648218162637, -2.9964722575497937, 17.0
1.0612244897959182, -3.0767091546507697, 17.0
0.9387755102040813, -3.0142785707588917, 17.0

1.0612244897959182, -3.173521659715909, 19.0
0.9800567429878986, -3.1213252682810353, 19.0
0.9387755102040813, -3.091724383611518, 19.0
0.8820854971733059, -2.9964722575497937, 19.0
0.8222687516230147, -2.871619246818552, 19.0
0.8232696756663461, -2.7467662360873106, 19.0
0.9387755102040813, -2.7000625549569346, 19.0
1.005765853480391, -2.7467662360873106, 19.0
1.0612244897959182, -2.7968125424196852, 19.0
1.1021062804946322, -2.871619246818552, 19.0
1.1435409062895896, -2.9964722575497937, 19.0
1.1312246985524796, -3.1213252682810353, 19.0
1.0612244897959182, -3.173521659715909, 19.0

1.0612244897959182, -3.2872651267237005, 23.0
1.0063806186518358, -3.2461782790122764, 23.0
0.9387755102040813, -3.19362702543049, 23.0
0.8844636996079547, -3.1213252682810353, 23.0
0.8163265306122449, -3.023972576825538, 23.0
0.802968038623254, -2.9964722575497937, 23.0
0.7616253653632272, -2.871619246818552, 23.0
0.7449374394691644, -2.7467662360873106, 23.0
0.7853112074656666, -2.6219132253560695, 23.0
0.8163265306122449, -2.5943846352237783, 23.0
0.9387755102040813, -2.601309153015486, 23.0
0.9695311680821522, -2.6219132253560695, 23.0
1.0612244897959182, -2.6952231312159, 23.0
1.1009417924773608, -2.7467662360873106, 23.0
1.1828688990724183, -2.871619246818552, 23.0
1.1836734693877553, -2.873511663110234, 23.0
1.2181672225347544, -2.9964722575497937, 23.0
1.2312351388671754, -3.1213252682810353, 23.0
1.2064865798034416, -3.2461782790122764, 23.0
1.183673469387755, -3.280942528066756, 23.0
1.0612244897959182, -3.2872651267237005, 23.0

1.0612244897959182, -3.435753777823766, 31.0
0.9811514733590212, -3.3710312897435175, 31.0
0.9387755102040813, -3.3363164672321024, 31.0
0.863931960040041, -3.2461782790122764, 31.0
0.8163265306122449, -3.1866364611091935, 31.0
0.7771547019130214, -3.1213252682810353, 31.0
0.7097678453931515, -2.996472257549794, 31.0
0.693877551020408, -2.9595901909753723, 31.0
0.6655069055388751, -2.871619246818552, 31.0
0.6414273926710072, -2.7467662360873106, 31.0
0.6421944983302577, -2.6219132253560695, 31.0
0.6879292215664368, -2.497060214624828, 31.0
0.693877551020408, -2.490068958471514, 31.0
0.8163265306122449, -2.448630163646356, 31.0
0.9387755102040813, -2.4798073422388067, 31.0
0.9651038982895068, -2.497060214624828, 31.0
1.0612244897959182, -2.56969682586662, 31.0
1.1097563491977285, -2.6219132253560695, 31.0
1.183673469387755, -2.7120109412367217, 31.0
1.2055766689531437, -2.7467662360873106, 31.0
1.2696315309965676, -2.871619246818552, 31.0
1.306122448979592, -2.959938006897082, 31.0
1.3180129975428667, -2.9964722575497937, 31.0
1.3410193423820795, -3.1213252682810353, 31.0
1.3455023120024874, -3.2461782790122764, 31.0
1.323515743678699, -3.371031289743518, 31.0
1.306122448979592, -3.4098017541054695, 31.0
1.183673469387755, -3.481999967333174, 31.0
1.0612244897959182, -3.435753777823766, 31.0

1.0612244897959182, -3.6455624966669142, 47.0
1.0325081664858735, -3.6207373112060006, 47.0
0.9387755102040813, -3.539301214783836, 47.0
0.8993549803052432, -3.49588430047476, 47.0
0.8163265306122449, -3.4024676228787603, 47.0
0.7933002593375111, -3.371031289743518, 47.0
0.7067332622686098, -3.2461782790122764, 47.0
0.693877551020408, -3.226160195058144, 47.0
0.6392147396072083, -3.1213252682810353, 47.0
0.5798234805313691, -2.996472257549794, 47.0
0.5714285714285712, -2.9750856789815097, 47.0
0.5382228362795398, -2.871619246818552, 47.0
0.508771807964066, -2.7467662360873106, 47.0
0.49374241129920854, -2.6219132253560695, 47.0
0.5012127594520696, -2.497060214624828, 47.0
0.5455114976409903, -2.3722072038935864, 47.0
0.5714285714285712, -2.3377817922634576, 47.0
0.6938775510204079, -2.2710539381804384, 47.0
0.8163265306122449, -2.2778047091490894, 47.0
0.9387755102040813, -2.327292978135429, 47.0
1.0089796600092744, -2.3722072038935864, 47.0
1.0612244897959182, -2.41015927888445, 47.0
1.1525933860577011, -2.497060214624828, 47.0
1.183673469387755, -2.530115678609134, 47.0
1.253347965192516, -2.6219132253560695, 47.0
1.306122448979592, -2.6984043319021254, 47.0
1.3343157693683882, -2.7467662360873106, 47.0
1.397001820010416, -2.8716192468185526, 47.0
1.4285714285714284, -2.9457217712394663, 47.0
1.4470332983239051, -2.9964722575497937, 47.0
1.4801429504441368, -3.1213252682810353, 47.0
1.501612642828789, -3.246178279012277, 47.0
1.5079455226270322, -3.371031289743518, 47.0
1.4951116288199588, -3.4958843004747595, 47.0
1.4559384513437925, -3.6207373112060006, 47.0
1.4285714285714284, -3.667801311823296, 47.0
1.306122448979592, -3.7387801282031288, 47.0
